"","ME_EVENT","Cercs","ControlImpact","ControlDay","ControlDay_names","Time"
"1846","monthly_0",2.27763250628505,0,3,"Monthly",46
"1847","monthly_0",2.85189417360606,0,3,"Monthly",47
"1848","monthly_0",3.50315323486629,0,3,"Monthly",48
"1849","monthly_0",4.25073805438054,0,3,"Monthly",49
"1850","monthly_0",5.0777591400117,0,3,"Monthly",50
"1851","monthly_0",5.98400319483069,0,3,"Monthly",51
"1852","monthly_0",6.96139175128244,0,3,"Monthly",52
"1853","monthly_0",8.02095290723727,0,3,"Monthly",53
"1854","monthly_0",9.1667436731769,0,3,"Monthly",54
"1855","monthly_0",10.3602565398502,0,3,"Monthly",55
"1856","monthly_0",11.6853253862729,0,3,"Monthly",56
"1857","monthly_0",12.5927909730085,0,3,"Monthly",57
"1858","monthly_0",13.3326289059391,0,3,"Monthly",58
"1859","monthly_0",14.1908000712631,0,3,"Monthly",59
"1860","monthly_0",15.6125035999919,0,3,"Monthly",60
"1861","monthly_0",16.4135190996522,0,3,"Monthly",61
"1862","monthly_0",17.9761962340368,0,3,"Monthly",62
"1863","monthly_0",19.8870730249656,0,3,"Monthly",63
"1864","monthly_0",22.00004531096,0,3,"Monthly",64
"1865","monthly_0",24.1573643747424,0,3,"Monthly",65
"1866","monthly_0",26.2929977063551,0,3,"Monthly",66
"1867","monthly_0",28.3046533029359,0,3,"Monthly",67
"1868","monthly_0",30.1547000396355,0,3,"Monthly",68
"1869","monthly_0",31.7192941992736,0,3,"Monthly",69
"1870","monthly_0",32.9648762243813,0,3,"Monthly",70
"1871","monthly_0",33.3051002437112,0,3,"Monthly",71
"1872","monthly_0",33.7582616658153,0,3,"Monthly",72
"1873","monthly_0",34.1449704365395,0,3,"Monthly",73
"1874","monthly_0",32.7272326430096,0,3,"Monthly",74
"1875","monthly_0",32.2896760557982,0,3,"Monthly",75
"1876","monthly_0",32.2547079830139,0,3,"Monthly",76
"1877","monthly_0",31.9458439479392,0,3,"Monthly",77
"1878","monthly_0",31.614219219318,0,3,"Monthly",78
"1879","monthly_0",30.4582212994742,0,3,"Monthly",79
"1880","monthly_0",29.8269534307267,0,3,"Monthly",80
"1881","monthly_0",28.5007229599424,0,3,"Monthly",81
"1882","monthly_0",27.7868300354857,0,3,"Monthly",82
"1883","monthly_0",27.2142035053803,0,3,"Monthly",83
"1884","monthly_0",26.9955459774852,0,3,"Monthly",84
"1885","monthly_0",25.4651063683152,0,3,"Monthly",85
"1886","monthly_0",24.1600891001471,0,3,"Monthly",86
"1887","monthly_0",21.5580000768144,0,3,"Monthly",87
"1888","monthly_0",19.8727450210324,0,3,"Monthly",88
"1889","monthly_0",19.39277433288,0,3,"Monthly",89
"1890","monthly_0",17.0882029843438,0,3,"Monthly",90
"1891","monthly_0",16.4663985645046,0,3,"Monthly",91
"1892","monthly_0",16.4396495020162,0,3,"Monthly",92
"1893","monthly_0",15.0098090718561,0,3,"Monthly",93
"1894","monthly_0",14.6758001734445,0,3,"Monthly",94
"1895","monthly_0",14.6649251665505,0,3,"Monthly",95
"1896","monthly_0",14.0869244750916,0,3,"Monthly",96
"1897","monthly_0",13.576289903721,0,3,"Monthly",97
"1898","monthly_0",13.5204379429624,0,3,"Monthly",98
"1899","monthly_0",13.6938911548502,0,3,"Monthly",99
"1900","monthly_0",13.9277010255088,0,3,"Monthly",100
"1901","monthly_0",14.1077148700671,0,3,"Monthly",101
"1902","monthly_0",14.2279382626063,0,3,"Monthly",102
"1903","monthly_0",14.3281659770694,0,3,"Monthly",103
"1904","monthly_0",13.619037692656,0,3,"Monthly",104
"1905","monthly_0",13.3461639756671,0,3,"Monthly",105
"1906","monthly_0",12.1237793451508,0,3,"Monthly",106
"1907","monthly_0",11.62808917038,0,3,"Monthly",107
"1908","monthly_0",11.5177349458911,0,3,"Monthly",108
"1909","monthly_0",11.5191378954552,0,3,"Monthly",109
"1910","monthly_0",11.0736540117568,0,3,"Monthly",110
"1911","monthly_0",11.001769649571,0,3,"Monthly",111
"1912","monthly_0",10.9793248705811,0,3,"Monthly",112
"1913","monthly_0",10.9910678978291,0,3,"Monthly",113
"1914","monthly_0",11.0213879161307,0,3,"Monthly",114
"1915","monthly_0",10.4385420275198,0,3,"Monthly",115
"1916","monthly_0",9.7721250077286,0,3,"Monthly",116
"1917","monthly_0",8.78496388690067,0,3,"Monthly",117
"1918","monthly_0",8.57780760542432,0,3,"Monthly",118
"1919","monthly_0",8.32159906835965,0,3,"Monthly",119
"1920","monthly_0",8.37934521492094,0,3,"Monthly",120
"1921","monthly_0",8.41258883504771,0,3,"Monthly",121
"1922","monthly_0",8.47881847944247,0,3,"Monthly",122
"1923","monthly_0",8.5131830040114,0,3,"Monthly",123
"1924","monthly_0",8.54182500610593,0,3,"Monthly",124
"1925","monthly_0",8.6363618098305,0,3,"Monthly",125
"1926","monthly_0",8.65713995635483,0,3,"Monthly",126
"1927","monthly_0",8.63478380928678,0,3,"Monthly",127
"1928","monthly_0",8.61055944239664,0,3,"Monthly",128
"1929","monthly_0",8.63164779584236,0,3,"Monthly",129
"1930","monthly_0",8.6874057675232,0,3,"Monthly",130
"1931","monthly_0",8.219917978986,0,3,"Monthly",131
"1932","monthly_0",8.06193883258446,0,3,"Monthly",132
"1933","monthly_0",8.05782155248952,0,3,"Monthly",133
"1934","monthly_0",8.15230688978905,0,3,"Monthly",134
"1935","monthly_0",8.21706610287369,0,3,"Monthly",135
"1936","monthly_0",8.26888968599398,0,3,"Monthly",136
"1937","monthly_0",8.37795451679177,0,3,"Monthly",137
"1938","monthly_0",8.40607722579712,0,3,"Monthly",138
"1939","monthly_0",8.43042299227023,0,3,"Monthly",139
"1940","monthly_0",8.46937929923525,0,3,"Monthly",140
"1941","monthly_0",8.43971052367165,0,3,"Monthly",141
"1942","monthly_0",8.44279599109707,0,3,"Monthly",142
"1943","monthly_0",8.34193107112928,0,3,"Monthly",143
"1944","monthly_0",7.88482494073773,0,3,"Monthly",144
"1945","monthly_0",7.64866499293325,0,3,"Monthly",145
"1946","monthly_0",7.45978660330786,0,3,"Monthly",146
"1947","monthly_0",7.38830212688311,0,3,"Monthly",147
"1948","monthly_0",7.41800445764354,0,3,"Monthly",148
"1949","monthly_0",6.97293133448517,0,3,"Monthly",149
"1950","monthly_0",6.77319808265724,0,3,"Monthly",150
"1951","monthly_1",0,1,3,"Monthly",1
"1952","monthly_1",0,1,3,"Monthly",2
"1953","monthly_1",0,1,3,"Monthly",3
"1954","monthly_1",0,1,3,"Monthly",4
"1955","monthly_1",0,1,3,"Monthly",5
"1956","monthly_1",0,1,3,"Monthly",6
"1957","monthly_1",0,1,3,"Monthly",7
"1958","monthly_1",0,1,3,"Monthly",8
"1959","monthly_1",0,1,3,"Monthly",9
"1960","monthly_1",0,1,3,"Monthly",10
"1961","monthly_1",0,1,3,"Monthly",11
"1962","monthly_1",0,1,3,"Monthly",12
"1963","monthly_1",0,1,3,"Monthly",13
"1964","monthly_1",0,1,3,"Monthly",14
"1965","monthly_1",0,1,3,"Monthly",15
"1966","monthly_1",0,1,3,"Monthly",16
"1967","monthly_1",0,1,3,"Monthly",17
"1968","monthly_1",0,1,3,"Monthly",18
"1969","monthly_1",0,1,3,"Monthly",19
"1970","monthly_1",0,1,3,"Monthly",20
"1971","monthly_1",0,1,3,"Monthly",21
"1972","monthly_1",0,1,3,"Monthly",22
"1973","monthly_1",0,1,3,"Monthly",23
"1974","monthly_1",0,1,3,"Monthly",24
"1975","monthly_1",0,1,3,"Monthly",25
"1976","monthly_1",0,1,3,"Monthly",26
"1977","monthly_1",0,1,3,"Monthly",27
"1978","monthly_1",0.004,1,3,"Monthly",28
"1979","monthly_1",0.00547151776468577,1,3,"Monthly",29
"1980","monthly_1",0.0180128588976322,1,3,"Monthly",30
"1981","monthly_1",0.016626560465161,1,3,"Monthly",31
"1982","monthly_1",0.0221165697725266,1,3,"Monthly",32
"1983","monthly_1",0.0341362313285463,1,3,"Monthly",33
"1984","monthly_1",0.0585580177048447,1,3,"Monthly",34
"1985","monthly_1",0.0975422908293657,1,3,"Monthly",35
"1986","monthly_1",0.155883803440889,1,3,"Monthly",36
"1987","monthly_1",0.251346446497513,1,3,"Monthly",37
"1988","monthly_1",0.376465190277933,1,3,"Monthly",38
"1989","monthly_1",0.556493803819947,1,3,"Monthly",39
"1990","monthly_1",0.794722629564652,1,3,"Monthly",40
"1991","monthly_1",1.10836211685054,1,3,"Monthly",41
"1992","monthly_1",1.50574363616257,1,3,"Monthly",42
"1993","monthly_1",2.02993212741894,1,3,"Monthly",43
"1994","monthly_1",2.72877029665084,1,3,"Monthly",44
"1995","monthly_1",3.66985849181714,1,3,"Monthly",45
"1996","monthly_1",4.96806549114796,1,3,"Monthly",46
"1997","monthly_1",6.75964915658664,1,3,"Monthly",47
"1998","monthly_1",9.1907359542401,1,3,"Monthly",48
"1999","monthly_1",12.3550828068001,1,3,"Monthly",49
"2000","monthly_1",16.2851809585925,1,3,"Monthly",50
"2001","monthly_1",20.9989832704228,1,3,"Monthly",51
"2002","monthly_1",26.3590942306916,1,3,"Monthly",52
"2003","monthly_1",32.2169688553722,1,3,"Monthly",53
"2004","monthly_1",38.4319604987521,1,3,"Monthly",54
"2005","monthly_1",44.8103281514039,1,3,"Monthly",55
"2006","monthly_1",51.1767984790474,1,3,"Monthly",56
"2007","monthly_1",57.4108920254155,1,3,"Monthly",57
"2008","monthly_1",63.4282868754639,1,3,"Monthly",58
"2009","monthly_1",69.1379627302076,1,3,"Monthly",59
"2010","monthly_1",70.9024350929208,1,3,"Monthly",60
"2011","monthly_1",43.2115481996782,1,3,"Monthly",61
"2012","monthly_1",34.0906402038505,1,3,"Monthly",62
"2013","monthly_1",31.7912456673692,1,3,"Monthly",63
"2014","monthly_1",31.9333456902558,1,3,"Monthly",64
"2015","monthly_1",32.9176213672658,1,3,"Monthly",65
"2016","monthly_1",34.0877161532829,1,3,"Monthly",66
"2017","monthly_1",35.2481699692805,1,3,"Monthly",67
"2018","monthly_1",31.7230770706149,1,3,"Monthly",68
"2019","monthly_1",31.0882678649764,1,3,"Monthly",69
"2020","monthly_1",31.4447346091556,1,3,"Monthly",70
"2021","monthly_1",31.5558713958005,1,3,"Monthly",71
"2022","monthly_1",32.092756334765,1,3,"Monthly",72
"2023","monthly_1",27.6182652660846,1,3,"Monthly",73
"2024","monthly_1",26.3861919922119,1,3,"Monthly",74
"2025","monthly_1",26.3309375647373,1,3,"Monthly",75
"2026","monthly_1",24.3766105968357,1,3,"Monthly",76
"2027","monthly_1",24.0496538840178,1,3,"Monthly",77
"2028","monthly_1",16.7353732312191,1,3,"Monthly",78
"2029","monthly_1",14.5025997520964,1,3,"Monthly",79
"2030","monthly_1",14.2232082923343,1,3,"Monthly",80
"2031","monthly_1",14.370425918249,1,3,"Monthly",81
"2032","monthly_1",14.7265842562011,1,3,"Monthly",82
"2033","monthly_1",13.3356075865354,1,3,"Monthly",83
"2034","monthly_1",12.7878958666163,1,3,"Monthly",84
"2035","monthly_1",13.1264039851694,1,3,"Monthly",85
"2036","monthly_1",13.4709341626547,1,3,"Monthly",86
"2037","monthly_1",13.4496797318147,1,3,"Monthly",87
"2038","monthly_1",13.7398606636749,1,3,"Monthly",88
"2039","monthly_1",13.9946122627262,1,3,"Monthly",89
"2040","monthly_1",14.3183301386227,1,3,"Monthly",90
"2041","monthly_1",9.35341928990474,1,3,"Monthly",91
"2042","monthly_1",7.85093066141235,1,3,"Monthly",92
"2043","monthly_1",7.38819598439612,1,3,"Monthly",93
"2044","monthly_1",7.52196541000474,1,3,"Monthly",94
"2045","monthly_1",7.68717643154346,1,3,"Monthly",95
"2046","monthly_1",8.15995416982249,1,3,"Monthly",96
"2047","monthly_1",8.77587937997888,1,3,"Monthly",97
"2048","monthly_1",9.20846560209461,1,3,"Monthly",98
"2049","monthly_1",9.83160517974502,1,3,"Monthly",99
"2050","monthly_1",9.65084541934286,1,3,"Monthly",100
"2051","monthly_1",9.71634761969982,1,3,"Monthly",101
"2052","monthly_1",9.99644453256264,1,3,"Monthly",102
"2053","monthly_1",9.77948642834046,1,3,"Monthly",103
"2054","monthly_1",9.89967200220159,1,3,"Monthly",104
"2055","monthly_1",10.4838858039505,1,3,"Monthly",105
"2056","monthly_1",11.2668060508625,1,3,"Monthly",106
"2057","monthly_1",11.5788263137783,1,3,"Monthly",107
"2058","monthly_1",12.309612153734,1,3,"Monthly",108
"2059","monthly_1",13.0624532401529,1,3,"Monthly",109
"2060","monthly_1",12.8674079983155,1,3,"Monthly",110
"2061","monthly_1",13.4356548637453,1,3,"Monthly",111
"2062","monthly_1",13.370701203047,1,3,"Monthly",112
"2063","monthly_1",13.4708060866473,1,3,"Monthly",113
"2064","monthly_1",14.1516326152847,1,3,"Monthly",114
"2065","monthly_1",15.0800946981745,1,3,"Monthly",115
"2066","monthly_1",15.6116568103769,1,3,"Monthly",116
"2067","monthly_1",15.8492075831618,1,3,"Monthly",117
"2068","monthly_1",16.1005976287037,1,3,"Monthly",118
"2069","monthly_1",16.8270788581738,1,3,"Monthly",119
"2070","monthly_1",17.9283363668928,1,3,"Monthly",120
"2071","monthly_1",12.6054663637862,1,3,"Monthly",121
"2072","monthly_1",11.1232919216151,1,3,"Monthly",122
"2073","monthly_1",10.8480304161106,1,3,"Monthly",123
"2074","monthly_1",11.0907673672896,1,3,"Monthly",124
"2075","monthly_1",11.830065301241,1,3,"Monthly",125
"2076","monthly_1",12.8100378120422,1,3,"Monthly",126
"2077","monthly_1",13.9585495516791,1,3,"Monthly",127
"2078","monthly_1",15.2370634086356,1,3,"Monthly",128
"2079","monthly_1",15.8754023718627,1,3,"Monthly",129
"2080","monthly_1",17.0942341529326,1,3,"Monthly",130
"2081","monthly_1",18.0946173074346,1,3,"Monthly",131
"2082","monthly_1",19.5306377032702,1,3,"Monthly",132
"2083","monthly_1",20.7789200840009,1,3,"Monthly",133
"2084","monthly_1",22.4401375086483,1,3,"Monthly",134
"2085","monthly_1",23.1172652464919,1,3,"Monthly",135
"2086","monthly_1",24.2143666202914,1,3,"Monthly",136
"2087","monthly_1",26.0499676605932,1,3,"Monthly",137
"2088","monthly_1",27.4592475455132,1,3,"Monthly",138
"2089","monthly_1",29.2596926420317,1,3,"Monthly",139
"2090","monthly_1",30.7380393779988,1,3,"Monthly",140
"2091","monthly_1",32.095892749084,1,3,"Monthly",141
"2092","monthly_1",34.3234190884316,1,3,"Monthly",142
"2093","monthly_1",37.2968802333454,1,3,"Monthly",143
"2094","monthly_1",39.7247554576813,1,3,"Monthly",144
"2095","monthly_1",40.183920838444,1,3,"Monthly",145
"2096","monthly_1",40.1988383421243,1,3,"Monthly",146
"2097","monthly_1",41.2443261850418,1,3,"Monthly",147
"2098","monthly_1",43.6929396684459,1,3,"Monthly",148
"2099","monthly_1",46.5937342283654,1,3,"Monthly",149
"2100","monthly_1",48.3308769100218,1,3,"Monthly",150
"2101","monthly_2",0,2,3,"Monthly",1
"2102","monthly_2",0,2,3,"Monthly",2
"2103","monthly_2",0,2,3,"Monthly",3
"2104","monthly_2",0,2,3,"Monthly",4
"2105","monthly_2",0,2,3,"Monthly",5
"2106","monthly_2",0,2,3,"Monthly",6
"2107","monthly_2",0,2,3,"Monthly",7
"2108","monthly_2",0,2,3,"Monthly",8
"2109","monthly_2",0,2,3,"Monthly",9
"2110","monthly_2",0,2,3,"Monthly",10
"2111","monthly_2",0,2,3,"Monthly",11
"2112","monthly_2",0,2,3,"Monthly",12
"2113","monthly_2",0,2,3,"Monthly",13
"2114","monthly_2",0,2,3,"Monthly",14
"2115","monthly_2",0,2,3,"Monthly",15
"2116","monthly_2",0,2,3,"Monthly",16
"2117","monthly_2",0,2,3,"Monthly",17
"2118","monthly_2",0,2,3,"Monthly",18
"2119","monthly_2",0,2,3,"Monthly",19
"2120","monthly_2",0,2,3,"Monthly",20
"2121","monthly_2",0,2,3,"Monthly",21
"2122","monthly_2",0,2,3,"Monthly",22
"2123","monthly_2",0,2,3,"Monthly",23
"2124","monthly_2",0,2,3,"Monthly",24
"2125","monthly_2",0,2,3,"Monthly",25
"2126","monthly_2",0,2,3,"Monthly",26
"2127","monthly_2",0,2,3,"Monthly",27
"2128","monthly_2",0.002,2,3,"Monthly",28
"2129","monthly_2",0.00273575888234288,2,3,"Monthly",29
"2130","monthly_2",0.00700642944881611,2,3,"Monthly",30
"2131","monthly_2",0.00857752135023761,2,3,"Monthly",31
"2132","monthly_2",0.0151554937609615,2,3,"Monthly",32
"2133","monthly_2",0.0215753945754598,2,3,"Monthly",33
"2134","monthly_2",0.0379371440994735,2,3,"Monthly",34
"2135","monthly_2",0.0619562953709548,2,3,"Monthly",35
"2136","monthly_2",0.10279244731812,2,3,"Monthly",36
"2137","monthly_2",0.163815228076035,2,3,"Monthly",37
"2138","monthly_2",0.248264254559984,2,3,"Monthly",38
"2139","monthly_2",0.363331315230372,2,3,"Monthly",39
"2140","monthly_2",0.525662121207034,2,3,"Monthly",40
"2141","monthly_2",0.745380287394639,2,3,"Monthly",41
"2142","monthly_2",1.03021008358695,2,3,"Monthly",42
"2143","monthly_2",1.40899310983915,2,3,"Monthly",43
"2144","monthly_2",1.91433959786204,2,3,"Monthly",44
"2145","monthly_2",2.59424618147385,2,3,"Monthly",45
"2146","monthly_2",3.50636983550175,2,3,"Monthly",46
"2147","monthly_2",4.70792137562479,2,3,"Monthly",47
"2148","monthly_2",6.26394748474394,2,3,"Monthly",48
"2149","monthly_2",8.21237750021486,2,3,"Monthly",49
"2150","monthly_2",10.583164845468,2,3,"Monthly",50
"2151","monthly_2",13.369328769176,2,3,"Monthly",51
"2152","monthly_2",16.5523011964418,2,3,"Monthly",52
"2153","monthly_2",20.0972513142484,2,3,"Monthly",53
"2154","monthly_2",23.9093655825677,2,3,"Monthly",54
"2155","monthly_2",27.9457640492787,2,3,"Monthly",55
"2156","monthly_2",32.0526720615576,2,3,"Monthly",56
"2157","monthly_2",34.0935190860573,2,3,"Monthly",57
"2158","monthly_2",37.2403047489467,2,3,"Monthly",58
"2159","monthly_2",40.6919425000967,2,3,"Monthly",59
"2160","monthly_2",44.157729067116,2,3,"Monthly",60
"2161","monthly_2",24.2007206926106,2,3,"Monthly",61
"2162","monthly_2",17.1469476043437,2,3,"Monthly",62
"2163","monthly_2",14.838009502482,2,3,"Monthly",63
"2164","monthly_2",14.2685986438696,2,3,"Monthly",64
"2165","monthly_2",14.3351240954063,2,3,"Monthly",65
"2166","monthly_2",14.6455974413413,2,3,"Monthly",66
"2167","monthly_2",15.0438142023425,2,3,"Monthly",67
"2168","monthly_2",15.2823099618448,2,3,"Monthly",68
"2169","monthly_2",15.3000476485722,2,3,"Monthly",69
"2170","monthly_2",15.5965729788532,2,3,"Monthly",70
"2171","monthly_2",15.8836585516501,2,3,"Monthly",71
"2172","monthly_2",16.273271431739,2,3,"Monthly",72
"2173","monthly_2",16.7206020003393,2,3,"Monthly",73
"2174","monthly_2",16.8911657199349,2,3,"Monthly",74
"2175","monthly_2",17.2639126057839,2,3,"Monthly",75
"2176","monthly_2",17.7310385218484,2,3,"Monthly",76
"2177","monthly_2",18.2688845428069,2,3,"Monthly",77
"2178","monthly_2",18.8487470364334,2,3,"Monthly",78
"2179","monthly_2",18.898066526545,2,3,"Monthly",79
"2180","monthly_2",19.3282101530061,2,3,"Monthly",80
"2181","monthly_2",19.9504511499321,2,3,"Monthly",81
"2182","monthly_2",20.6873608201552,2,3,"Monthly",82
"2183","monthly_2",21.5144547378307,2,3,"Monthly",83
"2184","monthly_2",20.8927255860614,2,3,"Monthly",84
"2185","monthly_2",20.9200042131486,2,3,"Monthly",85
"2186","monthly_2",21.5580394592373,2,3,"Monthly",86
"2187","monthly_2",22.5207595090161,2,3,"Monthly",87
"2188","monthly_2",23.6709244229333,2,3,"Monthly",88
"2189","monthly_2",24.9740464487201,2,3,"Monthly",89
"2190","monthly_2",26.4654382513448,2,3,"Monthly",90
"2191","monthly_2",21.348090634262,2,3,"Monthly",91
"2192","monthly_2",19.7975236526096,2,3,"Monthly",92
"2193","monthly_2",19.5991019379004,2,3,"Monthly",93
"2194","monthly_2",19.9381066683769,2,3,"Monthly",94
"2195","monthly_2",20.5308195391791,2,3,"Monthly",95
"2196","monthly_2",21.2588664188649,2,3,"Monthly",96
"2197","monthly_2",22.0806998981104,2,3,"Monthly",97
"2198","monthly_2",22.0970355391912,2,3,"Monthly",98
"2199","monthly_2",22.6850450857032,2,3,"Monthly",99
"2200","monthly_2",23.4993617090775,2,3,"Monthly",100
"2201","monthly_2",24.434932053421,2,3,"Monthly",101
"2202","monthly_2",25.4391091488747,2,3,"Monthly",102
"2203","monthly_2",25.3985252575874,2,3,"Monthly",103
"2204","monthly_2",26.05959527834,2,3,"Monthly",104
"2205","monthly_2",27.0247893481497,2,3,"Monthly",105
"2206","monthly_2",18.3018644031733,2,3,"Monthly",106
"2207","monthly_2",15.8788796490349,2,3,"Monthly",107
"2208","monthly_2",15.8475133717155,2,3,"Monthly",108
"2209","monthly_2",14.9739743631437,2,3,"Monthly",109
"2210","monthly_2",15.6366173208288,2,3,"Monthly",110
"2211","monthly_2",14.9203900417982,2,3,"Monthly",111
"2212","monthly_2",15.7509047506367,2,3,"Monthly",112
"2213","monthly_2",17.3104340376088,2,3,"Monthly",113
"2214","monthly_2",19.2401528001906,2,3,"Monthly",114
"2215","monthly_2",21.4220566601873,2,3,"Monthly",115
"2216","monthly_2",23.6347342328927,2,3,"Monthly",116
"2217","monthly_2",23.2427328218321,2,3,"Monthly",117
"2218","monthly_2",24.7125235617927,2,3,"Monthly",118
"2219","monthly_2",26.9252293578484,2,3,"Monthly",119
"2220","monthly_2",29.4532383295782,2,3,"Monthly",120
"2221","monthly_2",17.5212408573745,2,3,"Monthly",121
"2222","monthly_2",13.8737042952412,2,3,"Monthly",122
"2223","monthly_2",13.2718505831112,2,3,"Monthly",123
"2224","monthly_2",12.3964409758258,2,3,"Monthly",124
"2225","monthly_2",12.8023957787016,2,3,"Monthly",125
"2226","monthly_2",13.7217382047244,2,3,"Monthly",126
"2227","monthly_2",14.8659453826548,2,3,"Monthly",127
"2228","monthly_2",16.1348756798562,2,3,"Monthly",128
"2229","monthly_2",13.9356890484762,2,3,"Monthly",129
"2230","monthly_2",10.8186534994924,2,3,"Monthly",130
"2231","monthly_2",10.4039602036207,2,3,"Monthly",131
"2232","monthly_2",10.9934030656779,2,3,"Monthly",132
"2233","monthly_2",11.972246976374,2,3,"Monthly",133
"2234","monthly_2",13.112343527235,2,3,"Monthly",134
"2235","monthly_2",14.3197616092472,2,3,"Monthly",135
"2236","monthly_2",15.2759458985181,2,3,"Monthly",136
"2237","monthly_2",16.451706440512,2,3,"Monthly",137
"2238","monthly_2",17.7922445716522,2,3,"Monthly",138
"2239","monthly_2",19.315400990205,2,3,"Monthly",139
"2240","monthly_2",20.0197389222789,2,3,"Monthly",140
"2241","monthly_2",21.6328503671261,2,3,"Monthly",141
"2242","monthly_2",23.8502809040038,2,3,"Monthly",142
"2243","monthly_2",26.5460280107468,2,3,"Monthly",143
"2244","monthly_2",29.665737949915,2,3,"Monthly",144
"2245","monthly_2",27.8954150989532,2,3,"Monthly",145
"2246","monthly_2",29.5441497178483,2,3,"Monthly",146
"2247","monthly_2",32.4906852880875,2,3,"Monthly",147
"2248","monthly_2",35.9706551470588,2,3,"Monthly",148
"2249","monthly_2",39.5848645140707,2,3,"Monthly",149
"2250","monthly_2",41.7604578362836,2,3,"Monthly",150
"2251","monthly_3",0,3,3,"Monthly",1
"2252","monthly_3",0,3,3,"Monthly",2
"2253","monthly_3",0,3,3,"Monthly",3
"2254","monthly_3",0,3,3,"Monthly",4
"2255","monthly_3",0,3,3,"Monthly",5
"2256","monthly_3",0,3,3,"Monthly",6
"2257","monthly_3",0,3,3,"Monthly",7
"2258","monthly_3",0,3,3,"Monthly",8
"2259","monthly_3",0,3,3,"Monthly",9
"2260","monthly_3",0,3,3,"Monthly",10
"2261","monthly_3",0,3,3,"Monthly",11
"2262","monthly_3",0,3,3,"Monthly",12
"2263","monthly_3",0,3,3,"Monthly",13
"2264","monthly_3",0,3,3,"Monthly",14
"2265","monthly_3",0,3,3,"Monthly",15
"2266","monthly_3",0,3,3,"Monthly",16
"2267","monthly_3",0,3,3,"Monthly",17
"2268","monthly_3",0,3,3,"Monthly",18
"2269","monthly_3",0,3,3,"Monthly",19
"2270","monthly_3",0,3,3,"Monthly",20
"2271","monthly_3",0,3,3,"Monthly",21
"2272","monthly_3",0,3,3,"Monthly",22
"2273","monthly_3",0,3,3,"Monthly",23
"2274","monthly_3",0,3,3,"Monthly",24
"2275","monthly_3",0,3,3,"Monthly",25
"2276","monthly_3",0,3,3,"Monthly",26
"2277","monthly_3",0,3,3,"Monthly",27
"2278","monthly_3",0,3,3,"Monthly",28
"2279","monthly_3",0,3,3,"Monthly",29
"2280","monthly_3",0.002,3,3,"Monthly",30
"2281","monthly_3",0.000735758882342885,3,3,"Monthly",31
"2282","monthly_3",0.000270670566473226,3,3,"Monthly",32
"2283","monthly_3",9.95741367357281e-05,3,3,"Monthly",33
"2284","monthly_3",3.66312777774684e-05,3,3,"Monthly",34
"2285","monthly_3",0.00201347589399817,3,3,"Monthly",35
"2286","monthly_3",0.00474071638669622,3,3,"Monthly",36
"2287","monthly_3",0.0057440120950901,3,3,"Monthly",37
"2288","monthly_3",0.0121131039596238,3,3,"Monthly",38
"2289","monthly_3",0.018456161915518,3,3,"Monthly",39
"2290","monthly_3",0.0347896425316504,3,3,"Monthly",40
"2291","monthly_3",0.0627983942530978,3,3,"Monthly",41
"2292","monthly_3",0.115102238184294,3,3,"Monthly",42
"2293","monthly_3",0.18234374706082,3,3,"Monthly",43
"2294","monthly_3",0.305080515769841,3,3,"Monthly",44
"2295","monthly_3",0.480232849653704,3,3,"Monthly",45
"2296","monthly_3",0.728667792362774,3,3,"Monthly",46
"2297","monthly_3",1.07406190025405,3,3,"Monthly",47
"2298","monthly_3",1.515125291649,3,3,"Monthly",48
"2299","monthly_3",2.08338344559655,3,3,"Monthly",49
"2300","monthly_3",2.78043393771189,3,3,"Monthly",50
"2301","monthly_3",3.64086448321956,3,3,"Monthly",51
"2302","monthly_3",4.71339919146776,3,3,"Monthly",52
"2303","monthly_3",6.05796266057509,3,3,"Monthly",53
"2304","monthly_3",7.75259991820983,3,3,"Monthly",54
"2305","monthly_3",9.8660221255368,3,3,"Monthly",55
"2306","monthly_3",12.4335067061276,3,3,"Monthly",56
"2307","monthly_3",15.4660314988516,3,3,"Monthly",57
"2308","monthly_3",16.7716350249375,3,3,"Monthly",58
"2309","monthly_3",18.8999397205054,3,3,"Monthly",59
"2310","monthly_3",21.2948992625535,3,3,"Monthly",60
"2311","monthly_3",10.2759556405103,3,3,"Monthly",61
"2312","monthly_3",6.46831281853346,3,3,"Monthly",62
"2313","monthly_3",5.30755930500417,3,3,"Monthly",63
"2314","monthly_3",5.09854195110922,3,3,"Monthly",64
"2315","monthly_3",5.23564876376321,3,3,"Monthly",65
"2316","monthly_3",5.50008754138316,3,3,"Monthly",66
"2317","monthly_3",5.79536913111805,3,3,"Monthly",67
"2318","monthly_3",6.11199715733794,3,3,"Monthly",68
"2319","monthly_3",6.43847809868293,3,3,"Monthly",69
"2320","monthly_3",6.77658372493805,3,3,"Monthly",70
"2321","monthly_3",7.1209658337817,3,3,"Monthly",71
"2322","monthly_3",7.49565693153255,3,3,"Monthly",72
"2323","monthly_3",7.88149808318504,3,3,"Monthly",73
"2324","monthly_3",8.28944111043591,3,3,"Monthly",74
"2325","monthly_3",8.72151496333074,3,3,"Monthly",75
"2326","monthly_3",9.18046605087849,3,3,"Monthly",76
"2327","monthly_3",9.66130472049058,3,3,"Monthly",77
