id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31272786,Honeycomb: Athens Cozy Lux Apartment,207752631,Zoe,,ΑΝΩ ΚΥΨΕΛΗ,38.00312,23.73693,Entire home/apt,30,1,28,2019-11-12,2.71,1,215
31273010,Tonia's House in Athens,135783668,Antonia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9937,23.72833,Entire home/apt,48,1,4,2019-07-17,0.50,1,328
31275179,Hub Suites* Suite 1*  Acropolis & Terrace Luxury,43894299,Konstantina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96576,23.72644,Entire home/apt,150,1,28,2019-10-31,2.76,6,222
31288321,GK Natural Luxury Apartment 1,233370175,Panagiotis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95822,23.73537,Entire home/apt,45,1,23,2019-10-25,2.32,2,359
31290063,The Acropolis - Central Athens Studio Apartment,234168790,Bibi,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99282,23.72788,Entire home/apt,29,2,72,2019-11-13,7.32,1,77
31300825,N. Kosmos apt near Akropolis and metro station,67199377,Petros-Falia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95938,23.73078,Entire home/apt,36,3,9,2019-11-12,1.55,1,364
31301233,Maria's Home,234274047,Μαρια,,ΣΕΠΟΛΙΑ,38.00472,23.7165,Entire home/apt,70,2,2,2019-07-15,0.30,1,328
31302201,Hub Suites* Suite 5* The Authentic Experience,43894299,Konstantina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96425,23.72631,Entire home/apt,110,1,23,2019-10-25,2.32,6,225
31304345,Newly built flat with Acropolis view in Kolonaki,229403250,Tegea,,ΛΥΚΑΒΗΤΤΟΣ,37.98068,23.74128,Entire home/apt,69,2,0,,,2,85
31305845,Kerameikos Athens Apartment,141293779,Matina,,ΠΕΤΡΑΛΩΝΑ,37.9751,23.71089,Entire home/apt,45,1,0,,,1,0
31308292,Acropolis View Downtown Flat,234332370,Lazaro Anardo,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97641,23.72312,Entire home/apt,80,2,10,2019-10-27,3.37,2,337
31308963,Cosy apartment at Syntagma Square,212067882,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97457,23.73356,Entire home/apt,55,2,40,2019-11-12,3.96,3,180
31310883,Live in a unique Athenian Condo in city center!,173384199,Giorgos,,ΙΛΙΣΙΑ,37.97813,23.75307,Entire home/apt,40,1,7,2019-08-09,0.75,21,2
31311005,"Beautifully-designed, spacious apartment downtown.",159755427,Remax NewDeal,,ΠΑΓΚΡΑΤΙ,37.96942,23.74864,Entire home/apt,70,1,17,2019-10-21,1.72,14,343
31312720,Modern and stylish apartment downtown.,159755427,Remax NewDeal,,ΠΑΓΚΡΑΤΙ,37.96942,23.74649,Entire home/apt,60,1,8,2019-10-25,0.94,14,349
31323252,Metropolis Brand New Apartment 1 @ Syntagma,234474822,Dina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97502,23.73324,Entire home/apt,40,1,25,2019-11-07,2.59,2,338
31324116,Metropolis Brand New Apartment 2 @ Syntagma,234474822,Dina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97491,23.73328,Entire home/apt,40,1,10,2019-08-23,1.02,2,335
31324309,Your cozy green place in the centre of Athens!,42273154,Christina,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99076,23.73931,Entire home/apt,30,2,0,,,1,358
31331929,Newly Updated Charming Flat Steps From Metro,102665020,Matthew,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99319,23.76476,Entire home/apt,45,2,8,2019-11-07,1.16,1,337
31337635,Safety and Comfort,184131775,Αλεξάνδρα / Γεωργία,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00801,23.73094,Entire home/apt,60,3,12,2019-09-28,1.32,1,180
31344749,Xenon Loft,231387850,Monkfish Trading MON IKE,,ΚΟΛΩΝΑΚΙ,37.98018,23.74759,Entire home/apt,30,2,20,2019-10-31,2.00,20,312
31355685,Urban 110m² Floor Apartment @Metro 5' to Acropolis,234785917,Loukas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95771,23.73508,Entire home/apt,66,2,52,2019-11-12,5.55,1,75
31355945,Neoclassical Apartment Nafsika - 3 min from Metro,215496598,Angela,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98151,23.72635,Entire home/apt,90,1,1,2019-09-07,0.41,3,268
31356777,Amalia's Urban Chic Apt in Pangrati  (Brand New),124100550,Artemis,,ΠΑΓΚΡΑΤΙ,37.96671,23.74604,Entire home/apt,80,2,0,,,2,216
31365776,A beautiful apartment minutes from the heart of Athens!,234898228,Katerina,,ΙΛΙΣΙΑ,37.97723,23.75832,Entire home/apt,40,2,3,2019-05-24,0.29,1,0
31368629,5* Luxury Acropolis apartment - Netflix AVBL,234917173,R&I,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96074,23.72004,Entire home/apt,60,2,25,2019-11-10,2.65,1,353
31369589,Designer Flat with Luxury Touches,233789244,Carolina,,ΓΟΥΔΙ,37.98084,23.75715,Entire home/apt,50,2,11,2019-11-16,1.24,1,348
31370797,Penthouse of light @Koukaki,53824000,Leonidas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96142,23.72039,Entire home/apt,140,1,2,2019-06-22,0.33,23,350
31371214,Αthens city center apartment - Bluscapes Home,219283349,Stamatina,,ΚΟΛΩΝΑΚΙ,37.97596,23.74281,Entire home/apt,160,1,5,2019-07-20,0.57,1,157
31373933,Explore Athens with 2-bdr Condo near Acropolis!,22227167,Alexandros,,ΚΟΛΩΝΑΚΙ,37.9806,23.73778,Entire home/apt,60,1,26,2019-10-13,2.58,29,183
31380268,ISMINI ATHENS CENTER,93872845,Ισμηνη,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9909,23.74031,Entire home/apt,45,2,31,2019-11-17,3.48,1,261
31385105,Acropolis-view brand new modern apartment at Ermou,235054250,Chrisanthi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97655,23.72944,Entire home/apt,45,1,76,2019-11-03,7.70,1,341
31385165,Syntagma Athenian apartments - Studio apartment,26363796,Giorgos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97586,23.73327,Entire home/apt,50,2,1,2019-09-08,0.41,3,123
31396772,Cosy Apartment with patio,53824000,Leonidas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96624,23.72331,Entire home/apt,80,1,0,,,23,354
31397885,DARSISS 2 - Museum apartment,39804023,Sissy,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98811,23.73441,Entire home/apt,60,2,1,2019-05-10,0.15,3,329
31405403,Downtown Cosy&Beautiful Modern Apt,91237817,Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97465,23.73429,Entire home/apt,35,1,61,2019-11-15,5.92,3,362
31407312,"CLOVER, 3m. to Panormou metro st.",163533843,Androniki,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99718,23.76354,Entire home/apt,50,1,3,2019-05-14,0.32,5,351
31409514,Α beautiful apartment near the center of Athens!,231103274,Dimitris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96137,23.73131,Entire home/apt,40,1,2,2019-10-14,1.15,1,90
31409829,Lycabettus Hill Apartment,75555203,Christoforos,,ΛΥΚΑΒΗΤΤΟΣ,37.98422,23.74141,Entire home/apt,60,2,5,2019-10-16,0.64,1,76
31410621,Central Athens Annie's Fairy Tale Apartments,235272913,Annie,,ΣΤΑΔΙΟ,37.96891,23.74288,Entire home/apt,40,1,14,2019-05-26,1.45,2,0
31414888,Rafaela's home 100m2 at Exarhia near metro,202105260,Κασσανδρα,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98581,23.73264,Entire home/apt,60,2,8,2019-11-03,1.75,1,351
31425429,Hub Suites* Suite 3* Terrace Suite,43894299,Konstantina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96433,23.72749,Entire home/apt,69,2,9,2019-10-31,0.92,6,218
31426675,Comfortable apartment with breakfast  in Athens,235399218,FotiosMaria,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98998,23.72599,Entire home/apt,40,2,7,2019-09-20,0.67,1,183
31428647,ANNA'S LITTLE HEAVEN (PURPLE ROOM),112984566,Anna,,ΓΚΥΖΗ,37.99215,23.75312,Private room,25,2,22,2019-10-25,3.98,4,134
31431612,Small Downtown Apartment  5,174414045,Iakovos,,ΑΝΩ ΚΥΨΕΛΗ,38.004,23.74084,Entire home/apt,30,1,20,2019-10-28,2.17,2,270
31432115,Micro Living in Athens - Amazing Panoramic Views,235440307,Marina,,ΚΥΨΕΛΗ,37.99598,23.73652,Entire home/apt,28,1,36,2019-11-10,3.72,1,327
31432278,ZEROPARK apartment ATHENS,233131488,Sofia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99102,23.76203,Entire home/apt,46,1,0,,,1,89
31433212,Hub Suites* Suite 4* Tiny with Acropolis View,43894299,Konstantina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96376,23.72774,Entire home/apt,69,1,5,2019-09-28,0.48,6,216
31435497,Mignon by Be My Guest,138097567,Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96588,23.7238,Entire home/apt,28,2,6,2019-11-05,0.58,3,332
31439449,Central Athens Annie's Fairy Tale Blue Apartments,235272913,Annie,,ΣΤΑΔΙΟ,37.96742,23.74376,Entire home/apt,30,1,17,2019-07-17,1.65,2,0
31450371,{1} R00M WITH BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98207,23.72586,Hotel room,24,1,69,2019-10-29,7.37,16,90
31454840,Chloe Boutique Apartments Metropolis,160067956,Nicholas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9755,23.73205,Entire home/apt,250,1,29,2019-10-17,2.92,2,262
31456673,cheerful colors-floral elements in a historic area,159755427,Remax NewDeal,,ΑΜΠΕΛΟΚΗΠΟΙ,37.991,23.75921,Entire home/apt,50,1,0,,,14,362
31456682,Mario's Home,24415339,Μάριος,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98661,23.71923,Entire home/apt,45,1,7,2019-10-10,1.25,1,342
31460491,Cozy apartment in the heart of Athens,235674293,George,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98739,23.7419,Entire home/apt,35,3,0,,,1,179
31461934,Central Mini Studio @ Syntagma,225906467,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98032,23.73077,Entire home/apt,35,1,9,2019-10-19,0.93,1,233
31463036,Elegant Flat under the Acropolis,204042586,Eirini,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96531,23.72686,Entire home/apt,60,1,7,2019-11-13,0.71,4,315
31463469,Suite Home,235694127,Μαίρη,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99428,23.77625,Entire home/apt,51,3,1,2019-04-14,0.14,7,364
31464295,Penthouse near Archaeological Museum - 5 min metro,235011943,Eleni-Iakovos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99126,23.72948,Entire home/apt,25,2,24,2019-10-29,2.33,1,174
31470614,Big spacious room with lots of light in The centre,33626433,Marta,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987,23.71883,Private room,20,1,26,2019-11-03,2.92,1,365
31477147,Arts in Katechaki Metro,235694127,Μαίρη,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99608,23.77731,Entire home/apt,51,3,0,,,7,365
31477459,Katehaki Metro Theater,235694127,Μαίρη,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99218,23.76914,Entire home/apt,40,3,0,,,7,365
31477860,Hub Suites* Suite 2* The ultimate experience,43894299,Konstantina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96579,23.72743,Entire home/apt,120,2,13,2019-10-31,1.32,6,242
31477899,Silky,235694127,Μαίρη,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98326,23.71918,Entire home/apt,43,3,0,,,7,364
31478198,Elpidos Park,235694127,Μαίρη,,ΑΚΡΟΠΟΛΗ,37.9643,23.71594,Entire home/apt,52,3,0,,,7,364
31478557,The musician’s flat,235694127,Μαίρη,,ΚΟΛΩΝΑΚΙ,37.97848,23.75076,Entire home/apt,50,3,0,,,7,363
31480684,“ Elegant Athenian gem ” for 6- Athens down town,212199911,Nadia,,ΚΟΛΩΝΑΚΙ,37.97603,23.74542,Entire home/apt,50,1,6,2019-07-24,0.60,1,285
31482659,"Authentic House, Plaka, Athens Center",14631656,Elena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97317,23.72885,Entire home/apt,70,1,24,2019-11-11,6.26,1,313
31482754,Excellent and safe hotel facilities,235848240,Giorgos,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98935,23.72092,Private room,38,1,0,,,4,364
31483156,DOWNTOWN  LOFT  with lovely VIEW,3229826,Vaggelis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98072,23.72418,Entire home/apt,45,2,29,2019-11-10,3.20,2,347
31483458,Comfortably furnished double room,235848240,Giorgos,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98829,23.71963,Private room,38,1,0,,,4,365
31483551,Νice and comfortable double room,235848240,Giorgos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98798,23.72122,Private room,38,1,0,,,4,365
31483729,Traditional accommodation with city view,235848240,Giorgos,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9897,23.71958,Private room,50,1,0,,,4,365
31485191,Koukaki vibes,36514669,Angelos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96369,23.72782,Entire home/apt,44,2,28,2019-11-02,3.65,1,180
31486255,Spacious & convinient place near Acropolis Museum,47038350,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96474,23.72344,Entire home/apt,80,2,28,2019-11-05,2.82,33,334
31486395,Cozy and quiet apartment whit private garden!,201082189,Hristo,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00779,23.73022,Entire home/apt,25,2,22,2019-08-01,2.61,1,108
31488727,Modern Loft with Acropolis View,220022946,CloudKeys,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95826,23.7266,Entire home/apt,50,1,0,,,47,347
31499709,Ο ΗΛΙΟΣ ΚΑΙ Η ΘΕΑ ΕΧΟΥΝ ΑΝΕΣΗ,236012268,Vasillis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98656,23.76184,Entire home/apt,50,5,10,2019-11-12,1.28,1,317
31502704,Historical  center stylish apartment,8598734,Thodoris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97927,23.7248,Entire home/apt,31,1,69,2019-11-04,6.66,5,267
31503379,Comfort Apartment,201788554,John,,ΠΑΓΚΡΑΤΙ,37.96859,23.74823,Entire home/apt,24,3,45,2019-11-11,4.43,2,291
31503530,Enormous penthouse in the center of Athens,236041059,Bill,,ΚΟΛΩΝΑΚΙ,37.97776,23.74052,Entire home/apt,400,3,3,2019-11-10,0.62,1,179
31504101,Cozy Central Apartment in Athens,236045969,Mary,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00476,23.73352,Entire home/apt,23,1,0,,,1,322
31504778,Panoramic terrace 9floor penthouse!!,74343759,Stelios & Sandy,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98625,23.72848,Entire home/apt,20,2,54,2019-11-01,5.21,12,150
31505704,Aphrodite 3 Bedroom Loft Central Apartment,236057041,Eva,,ΑΝΩ ΚΥΨΕΛΗ,38.00529,23.74564,Entire home/apt,35,2,12,2019-08-04,1.23,1,0
31509474,[3] R00M WITH BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98003,23.72595,Hotel room,24,1,63,2019-10-31,7.30,16,88
31509785,{4} R00M WITH BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98174,23.72605,Hotel room,20,1,47,2019-11-02,5.53,16,90
31509913,{5} STUDENT R0OM & BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98,23.72585,Hotel room,15,1,45,2019-11-05,4.96,16,77
31514921,Athens  Luxurious Suite 50,228411489,Luxurious,,ΚΥΨΕΛΗ,38.00173,23.73955,Entire home/apt,50,1,6,2019-10-23,1.43,4,362
31514998,ALKAMENOUS APARTMENT PETROS vipgreece,189967864,Aris,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99443,23.72353,Entire home/apt,25,1,0,,,14,364
31515692,COZY APARTMENT ATHENS,35308634,Nikolas,,ΠΑΓΚΡΑΤΙ,37.96975,23.74954,Entire home/apt,79,3,0,,,1,270
31524410,Rosa's Apartment in Koukaki,47786133,Rosa,,ΑΚΡΟΠΟΛΗ,37.96422,23.7185,Entire home/apt,30,2,22,2019-11-16,2.27,1,152
31525298,"New, renovated 2019 apt, 10' to city center",135605714,Basiliki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99528,23.72361,Entire home/apt,20,1,36,2019-11-13,3.64,1,176
31532252,koreta hause,236306974,Lorents,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99911,23.72646,Entire home/apt,70,2,1,2019-09-22,0.51,1,365
31536472,Walk to Acropolis from a new renovated cosy place.,71684234,Kateryna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95947,23.73215,Entire home/apt,35,2,3,2019-04-10,0.30,1,0
31548718,"""有家UooHome""希腊高端民宿品牌,华人自由行首选!",120188820,Max,,ΑΝΩ ΚΥΨΕΛΗ,38.00631,23.73988,Entire home/apt,150,2,0,,,6,0
31549042,παρασκεβη,213780137,Στρατοσ,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9864,23.73291,Entire home/apt,50,1,0,,,1,179
31549897,31m² Top Floor Flat at metro Megaro Mousikis,159175631,Dimitris - Konstantinos - Olga -,,ΙΛΙΣΙΑ,37.9775,23.75302,Entire home/apt,45,2,16,2019-11-11,1.91,8,0
31552531,Cosy and central apartment,236486240,Niki,,ΒΟΤΑΝΙΚΟΣ,37.97862,23.70744,Entire home/apt,40,2,45,2019-11-03,4.72,1,123
31552933,Spacious apt ideal for groups 3' min to Acropolis,31421256,Marina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9666,23.72654,Entire home/apt,70,1,1,2019-07-14,0.23,7,365
31555079,Standard Double Hotel Room in the Heart of Athens,236485887,Estia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98292,23.71748,Private room,110,1,0,,,5,0
31555963,Victoria Capitan Apartments,182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99254,23.72932,Entire home/apt,58,1,1,2019-07-18,0.24,83,365
31556189,Double Studio in the centre of Athens,236485887,Estia,,ΚΕΡΑΜΕΙΚΟΣ,37.98343,23.71613,Private room,104,1,0,,,5,0
31556942,Room A with single bed (048),230510471,Orfeas,,ΠΑΓΚΡΑΤΙ,37.96791,23.7457,Private room,10,3,2,2019-08-27,0.55,2,0
31557159,Elegantly decorated Studio with Balcony in Athens,236485887,Estia,,ΚΕΡΑΜΕΙΚΟΣ,37.98334,23.7156,Private room,153,1,0,,,5,0
31557976,Iconic two Bedroom Apartment in Keramikos,236485887,Estia,,ΚΕΡΑΜΕΙΚΟΣ,37.98191,23.71619,Private room,212,1,0,,,5,362
31558982,[6] STUDENT R00M & BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98177,23.72629,Hotel room,15,1,54,2019-10-23,6.40,16,81
31559082,Chic one Bedroom Boutique Apartment in Keramikos,236485887,Estia,,ΚΕΡΑΜΕΙΚΟΣ,37.98281,23.71564,Private room,190,1,0,,,5,365
31559895,Cosy penthouse 4min walk from Attiki metro station,47267002,Tèo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99998,23.72636,Entire home/apt,25,3,14,2019-10-22,1.86,4,280
31560654,{7} STUDENT RO0M & BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98127,23.72697,Hotel room,15,1,50,2019-10-31,5.56,16,76
31560802,{8} STUDENT R00M & BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97993,23.7255,Hotel room,15,1,38,2019-10-30,4.62,16,87
31560982,[10] STUDENT R0OM & BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98154,23.72639,Hotel room,15,1,62,2019-11-03,6.99,16,85
31561260,{45} STUDENT R0OM & BALCONY ACROPOLIS VIEW,235598385,Sleep ♤ Easy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98009,23.72553,Hotel room,15,1,54,2019-11-04,6.04,16,88
31563379,Cozy apartment next to Lycabettus,206692819,Ksenia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98715,23.74385,Entire home/apt,23,2,57,2019-11-04,5.76,1,140
31563559,Acropolis' view appartment in central Athens,236583358,Greg,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98236,23.72227,Entire home/apt,30,1,8,2019-09-23,0.81,1,179
31563936,The BIG aprt with TERRACE for 11PRS. METRO 7 min,33548769,Danny,,ΠΑΓΚΡΑΤΙ,37.97144,23.74534,Entire home/apt,120,1,12,2019-09-30,1.46,16,344
31564606,Vibrant Attiki apartment - real Athens experience,8062193,Sabina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99747,23.727,Entire home/apt,35,2,13,2019-10-23,2.27,1,0
31565386,Sophisticated Flat In Exarcheia,81202239,Argyris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98291,23.73511,Entire home/apt,45,2,1,2019-03-05,0.12,5,73
31566124,Athens Cozy Apartment close to Acropolis museum,228517686,Denia & Nikos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95937,23.73732,Entire home/apt,35,2,35,2019-10-13,3.49,1,365
31576099,Urban Jungle,231387850,Monkfish Trading MON IKE,,ΝΙΡΒΑΝΑ,38.00989,23.72479,Entire home/apt,29,2,14,2019-11-01,1.45,20,322
31577285,City Lens,231387850,Monkfish Trading MON IKE,,ΛΥΚΑΒΗΤΤΟΣ,37.98306,23.75125,Entire home/apt,87,2,24,2019-11-09,2.47,20,258
31577373,Mamma Mia Blue,85260311,Anthi,,ΓΟΥΔΙ,37.98329,23.76265,Entire home/apt,45,1,7,2019-11-17,0.69,1,133
31581331,Koukaki Apartment!,236730759,Farid,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96475,23.72567,Entire home/apt,80,2,0,,,1,365
31581833,"Apartment at Koukaki, 150m from the metro",53824000,Leonidas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96607,23.72832,Entire home/apt,90,1,0,,,23,353
31582565,ATER ALBUS DELUXE LOFT ACROPOLIS VIEW BY K&K,67295649,Evelyn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97887,23.72535,Entire home/apt,200,1,7,2019-10-13,0.71,9,344
31582817,Super Paradise Apartment #3b,182755179,Bookiko,,ΚΕΡΑΜΕΙΚΟΣ,37.97952,23.71136,Entire home/apt,72,1,2,2019-09-30,1.07,83,361
31586732,Wonderview loft (Acropolis view),30200807,Sotirios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97877,23.73699,Entire home/apt,160,2,32,2019-10-31,4.09,1,353
31587711,Private bedroom at the heart of Athens !,233370388,Paul Aris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97784,23.72853,Private room,22,1,80,2019-11-04,8.54,2,334
31591774,Athens Hilton Flat,236348521,Alexandra,,ΙΛΙΣΙΑ,37.97621,23.75254,Entire home/apt,60,1,1,2019-09-08,0.41,1,363
31592334,"""Home away from home""in the center of Athens",236819925,Pouc,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98305,23.73477,Entire home/apt,100,3,0,,,1,365
31603115,DOUBLE ROOM,236916188,Jk,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95611,23.72792,Private room,80,1,2,2019-05-20,0.30,1,269
31605510,Calm and Serene Apt in Athens center,1167063,Dimi David,,ΠΑΓΚΡΑΤΙ,37.9719,23.74906,Entire home/apt,100,2,17,2019-09-16,2.56,41,0
31607507,Wanderlust Dreamy Apt in Athens center,1167063,Dimi David,,ΠΑΓΚΡΑΤΙ,37.97344,23.7488,Entire home/apt,45,2,4,2019-08-21,0.57,41,336
31608247,45m² Renovated Flat in Neos Kosmos Roumpesi str,29927830,Homm ®,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95824,23.72714,Entire home/apt,45,2,19,2019-11-02,2.13,94,326
